Afghanistan,ICC World XI,India,Pakistan,Bangladesh,Sri Lanka,West Indies,Zimbabwe,England,New Zealand,South Africa,Australia,Ireland,date,Test
1200.0,1200.0,1138.1316,1185.4964,1200.0,1200.0,1239.3737,1200.0,1200.8006,1079.5027,1259.4586,1297.2364,1200.0,1977-03-04,Test # 799
1200.0,1200.0,1138.1316,1185.4964,1200.0,1200.0,1239.3737,1200.0,1194.4905,1079.5027,1259.4586,1303.5465,1200.0,1977-03-12,Test # 800
1200.0,1200.0,1138.1316,1189.1242,1200.0,1200.0,1235.7459,1200.0,1194.4905,1079.5027,1259.4586,1303.5465,1200.0,1977-03-18,Test # 801
1200.0,1200.0,1138.1316,1203.6436,1200.0,1200.0,1221.2265,1200.0,1194.4905,1079.5027,1259.4586,1303.5465,1200.0,1977-04-01,Test # 802
1200.0,1200.0,1138.1316,1195.1032,1200.0,1200.0,1229.7669,1200.0,1194.4905,1079.5027,1259.4586,1303.5465,1200.0,1977-04-15,Test # 803
1200.0,1200.0,1138.1316,1195.1032,1200.0,1200.0,1229.7669,1200.0,1195.922,1079.5027,1259.4586,1302.115,1200.0,1977-06-16,Test # 804
1200.0,1200.0,1138.1316,1195.1032,1200.0,1200.0,1229.7669,1200.0,1208.3634,1079.5027,1259.4586,1289.6736,1200.0,1977-07-07,Test # 805
1200.0,1200.0,1138.1316,1195.1032,1200.0,1200.0,1229.7669,1200.0,1220.016,1079.5027,1259.4586,1278.021,1200.0,1977-08-02,Test # 806
1200.0,1200.0,1138.1316,1195.1032,1200.0,1200.0,1229.7669,1200.0,1230.9245,1079.5027,1259.4586,1267.1125,1200.0,1977-08-11,Test # 807
1200.0,1200.0,1138.1316,1195.1032,1200.0,1200.0,1229.7669,1200.0,1230.0378,1079.5027,1259.4586,1267.9992,1200.0,1977-08-25,Test # 808
1200.0,1200.0,1132.6536,1195.1032,1200.0,1200.0,1229.7669,1200.0,1230.0378,1079.5027,1259.4586,1273.4772,1200.0,1977-12-02,Test # 809
1200.0,1200.0,1132.6536,1194.1768,1200.0,1200.0,1229.7669,1200.0,1230.9642,1079.5027,1259.4586,1273.4772,1200.0,1977-12-14,Test # 810
1200.0,1200.0,1127.4317,1194.1768,1200.0,1200.0,1229.7669,1200.0,1230.9642,1079.5027,1259.4586,1278.6991,1200.0,1977-12-16,Test # 811
1200.0,1200.0,1144.646,1194.1768,1200.0,1200.0,1229.7669,1200.0,1230.9642,1079.5027,1259.4586,1261.4848,1200.0,1978-01-04,Test # 812
1200.0,1200.0,1144.646,1193.3092,1200.0,1200.0,1229.7669,1200.0,1231.8318,1079.5027,1259.4586,1261.4848,1200.0,1978-01-02,Test # 813
1200.0,1200.0,1161.0527,1193.3092,1200.0,1200.0,1229.7669,1200.0,1231.8318,1079.5027,1259.4586,1245.0781,1200.0,1978-01-07,Test # 814
1200.0,1200.0,1161.0527,1192.4967,1200.0,1200.0,1229.7669,1200.0,1232.6443,1079.5027,1259.4586,1245.0781,1200.0,1978-01-18,Test # 815
1200.0,1200.0,1154.4151,1192.4967,1200.0,1200.0,1229.7669,1200.0,1232.6443,1079.5027,1259.4586,1251.7157,1200.0,1978-02-03,Test # 816
1200.0,1200.0,1154.4151,1192.4967,1200.0,1200.0,1229.7669,1200.0,1218.7573,1093.3897,1259.4586,1251.7157,1200.0,1978-02-10,Test # 817
1200.0,1200.0,1154.4151,1192.4967,1200.0,1200.0,1229.7669,1200.0,1227.9168,1084.2302,1259.4586,1251.7157,1200.0,1978-03-01,Test # 818
1200.0,1200.0,1154.4151,1192.4967,1200.0,1200.0,1239.53,1200.0,1227.9168,1084.2302,1259.4586,1241.9526,1200.0,1978-03-03,Test # 819
1200.0,1200.0,1154.4151,1192.4967,1200.0,1200.0,1239.53,1200.0,1225.4147,1086.7323,1259.4586,1241.9526,1200.0,1978-03-04,Test # 820
1200.0,1200.0,1154.4151,1192.4967,1200.0,1200.0,1248.683,1200.0,1225.4147,1086.7323,1259.4586,1232.7996,1200.0,1978-03-17,Test # 821
1200.0,1200.0,1154.4151,1192.4967,1200.0,1200.0,1235.0749,1200.0,1225.4147,1086.7323,1259.4586,1246.4077,1200.0,1978-04-05,Test # 822
1200.0,1200.0,1154.4151,1192.4967,1200.0,1200.0,1244.505,1200.0,1225.4147,1086.7323,1259.4586,1236.9776,1200.0,1978-04-15,Test # 823
1200.0,1200.0,1154.4151,1192.4967,1200.0,1200.0,1242.2516,1200.0,1225.4147,1086.7323,1259.4586,1239.231,1200.0,1978-05-03,Test # 824
1200.0,1200.0,1154.4151,1184.4152,1200.0,1200.0,1242.2516,1200.0,1233.4962,1086.7323,1259.4586,1239.231,1200.0,1978-06-01,Test # 825
1200.0,1200.0,1154.4151,1176.8056,1200.0,1200.0,1242.2516,1200.0,1241.1058,1086.7323,1259.4586,1239.231,1200.0,1978-06-15,Test # 826
1200.0,1200.0,1154.4151,1180.7279,1200.0,1200.0,1242.2516,1200.0,1237.1835,1086.7323,1259.4586,1239.231,1200.0,1978-07-04,Test # 827
1200.0,1200.0,1154.4151,1180.7279,1200.0,1200.0,1242.2516,1200.0,1242.1873,1081.7285,1259.4586,1239.231,1200.0,1978-08-01,Test # 828
1200.0,1200.0,1154.4151,1180.7279,1200.0,1200.0,1242.2516,1200.0,1246.9714,1076.9444,1259.4586,1239.231,1200.0,1978-08-10,Test # 829
1200.0,1200.0,1154.4151,1180.7279,1200.0,1200.0,1242.2516,1200.0,1251.552,1072.3638,1259.4586,1239.231,1200.0,1978-08-24,Test # 830
1200.0,1200.0,1157.2372,1177.9058,1200.0,1200.0,1242.2516,1200.0,1251.552,1072.3638,1259.4586,1239.231,1200.0,1978-10-16,Test # 831
1200.0,1200.0,1148.7899,1186.3531,1200.0,1200.0,1242.2516,1200.0,1251.552,1072.3638,1259.4586,1239.231,1200.0,1978-11-01,Test # 832
1200.0,1200.0,1140.8453,1194.2977,1200.0,1200.0,1242.2516,1200.0,1251.552,1072.3638,1259.4586,1239.231,1200.0,1978-11-14,Test # 833
1200.0,1200.0,1140.8453,1194.2977,1200.0,1200.0,1242.2516,1200.0,1264.291,1072.3638,1259.4586,1226.492,1200.0,1978-12-01,Test # 834
1200.0,1200.0,1142.0358,1194.2977,1200.0,1200.0,1241.0611,1200.0,1264.291,1072.3638,1259.4586,1226.492,1200.0,1978-12-01,Test # 835
1200.0,1200.0,1142.0358,1194.2977,1200.0,1200.0,1241.0611,1200.0,1276.2265,1072.3638,1259.4586,1214.5565,1200.0,1978-12-15,Test # 836
1200.0,1200.0,1143.151,1194.2977,1200.0,1200.0,1239.9459,1200.0,1276.2265,1072.3638,1259.4586,1214.5565,1200.0,1978-12-15,Test # 837
1200.0,1200.0,1143.151,1194.2977,1200.0,1200.0,1239.9459,1200.0,1265.2009,1072.3638,1259.4586,1225.5821,1200.0,1979-01-03,Test # 838
1200.0,1200.0,1144.1956,1194.2977,1200.0,1200.0,1238.9013,1200.0,1265.2009,1072.3638,1259.4586,1225.5821,1200.0,1979-01-03,Test # 839
1200.0,1200.0,1144.1956,1194.2977,1200.0,1200.0,1238.9013,1200.0,1277.0786,1072.3638,1259.4586,1213.7044,1200.0,1979-01-06,Test # 840
1200.0,1200.0,1156.2741,1194.2977,1200.0,1200.0,1226.8228,1200.0,1277.0786,1072.3638,1259.4586,1213.7044,1200.0,1979-01-12,Test # 841
1200.0,1200.0,1156.4833,1194.2977,1200.0,1200.0,1226.6136,1200.0,1277.0786,1072.3638,1259.4586,1213.7044,1200.0,1979-01-24,Test # 842
1200.0,1200.0,1156.4833,1194.2977,1200.0,1200.0,1226.6136,1200.0,1288.1986,1072.3638,1259.4586,1202.5844,1200.0,1979-02-01,Test # 843
1200.0,1200.0,1156.4833,1203.5638,1200.0,1200.0,1226.6136,1200.0,1288.1986,1063.0977,1259.4586,1202.5844,1200.0,1979-02-02,Test # 844
1200.0,1200.0,1156.6791,1203.5638,1200.0,1200.0,1226.4178,1200.0,1288.1986,1063.0977,1259.4586,1202.5844,1200.0,1979-02-02,Test # 845
1200.0,1200.0,1156.6791,1203.5638,1200.0,1200.0,1226.4178,1200.0,1298.609,1063.0977,1259.4586,1192.174,1200.0,1979-02-10,Test # 846
1200.0,1200.0,1156.6791,1201.1595,1200.0,1200.0,1226.4178,1200.0,1298.609,1065.502,1259.4586,1192.174,1200.0,1979-02-16,Test # 847
1200.0,1200.0,1156.6791,1198.9021,1200.0,1200.0,1226.4178,1200.0,1298.609,1067.7594,1259.4586,1192.174,1200.0,1979-02-23,Test # 848
1200.0,1200.0,1156.6791,1211.8154,1200.0,1200.0,1226.4178,1200.0,1298.609,1067.7594,1259.4586,1179.2607,1200.0,1979-03-10,Test # 849
1200.0,1200.0,1156.6791,1201.7173,1200.0,1200.0,1226.4178,1200.0,1298.609,1067.7594,1259.4586,1189.3588,1200.0,1979-03-24,Test # 850
1200.0,1200.0,1151.4826,1201.7173,1200.0,1200.0,1226.4178,1200.0,1303.8055,1067.7594,1259.4586,1189.3588,1200.0,1979-07-12,Test # 851
1200.0,1200.0,1157.6204,1201.7173,1200.0,1200.0,1226.4178,1200.0,1297.6677,1067.7594,1259.4586,1189.3588,1200.0,1979-08-02,Test # 852
1200.0,1200.0,1163.4806,1201.7173,1200.0,1200.0,1226.4178,1200.0,1291.8075,1067.7594,1259.4586,1189.3588,1200.0,1979-08-16,Test # 853
1200.0,1200.0,1169.0659,1201.7173,1200.0,1200.0,1226.4178,1200.0,1286.2222,1067.7594,1259.4586,1189.3588,1200.0,1979-09-04,Test # 854
1200.0,1200.0,1167.6768,1201.7173,1200.0,1200.0,1226.4178,1200.0,1286.2222,1067.7594,1259.4586,1190.7479,1200.0,1979-09-11,Test # 855
1200.0,1200.0,1166.3752,1201.7173,1200.0,1200.0,1226.4178,1200.0,1286.2222,1067.7594,1259.4586,1192.0495,1200.0,1979-09-19,Test # 856
1200.0,1200.0,1176.2557,1201.7173,1200.0,1200.0,1226.4178,1200.0,1286.2222,1067.7594,1259.4586,1182.169,1200.0,1979-10-02,Test # 857
1200.0,1200.0,1174.417,1201.7173,1200.0,1200.0,1226.4178,1200.0,1286.2222,1067.7594,1259.4586,1184.0077,1200.0,1979-10-13,Test # 858
1200.0,1200.0,1172.6928,1201.7173,1200.0,1200.0,1226.4178,1200.0,1286.2222,1067.7594,1259.4586,1185.7319,1200.0,1979-10-26,Test # 859
1200.0,1200.0,1182.1763,1201.7173,1200.0,1200.0,1226.4178,1200.0,1286.2222,1067.7594,1259.4586,1176.2484,1200.0,1979-11-03,Test # 860
1200.0,1200.0,1180.7636,1203.13,1200.0,1200.0,1226.4178,1200.0,1286.2222,1067.7594,1259.4586,1176.2484,1200.0,1979-11-21,Test # 861
1200.0,1200.0,1180.7636,1203.13,1200.0,1200.0,1226.8594,1200.0,1286.2222,1067.7594,1259.4586,1175.8068,1200.0,1979-12-01,Test # 862
1200.0,1200.0,1179.4398,1204.4538,1200.0,1200.0,1226.8594,1200.0,1286.2222,1067.7594,1259.4586,1175.8068,1200.0,1979-12-04,Test # 863
1200.0,1200.0,1179.4398,1204.4538,1200.0,1200.0,1226.8594,1200.0,1273.6481,1067.7594,1259.4586,1188.3809,1200.0,1979-12-14,Test # 864
1200.0,1200.0,1189.2995,1194.5941,1200.0,1200.0,1226.8594,1200.0,1273.6481,1067.7594,1259.4586,1188.3809,1200.0,1979-12-16,Test # 865
1200.0,1200.0,1187.4416,1196.452,1200.0,1200.0,1226.8594,1200.0,1273.6481,1067.7594,1259.4586,1188.3809,1200.0,1979-12-25,Test # 866
1200.0,1200.0,1187.4416,1196.452,1200.0,1200.0,1238.7733,1200.0,1273.6481,1067.7594,1259.4586,1176.467,1200.0,1980-01-01,Test # 867
1200.0,1200.0,1187.4416,1196.452,1200.0,1200.0,1238.7733,1200.0,1261.4912,1067.7594,1259.4586,1188.6239,1200.0,1980-01-04,Test # 868
1200.0,1200.0,1196.7993,1187.0943,1200.0,1200.0,1238.7733,1200.0,1261.4912,1067.7594,1259.4586,1188.6239,1200.0,1980-01-15,Test # 869
1200.0,1200.0,1196.7993,1187.0943,1200.0,1200.0,1250.3156,1200.0,1261.4912,1067.7594,1259.4586,1177.0816,1200.0,1980-01-26,Test # 870
1200.0,1200.0,1194.4792,1189.4144,1200.0,1200.0,1250.3156,1200.0,1261.4912,1067.7594,1259.4586,1177.0816,1200.0,1980-02-03,Test # 871
1200.0,1200.0,1194.4792,1189.4144,1200.0,1200.0,1250.3156,1200.0,1249.7399,1067.7594,1259.4586,1188.8329,1200.0,1980-02-01,Test # 872
1200.0,1200.0,1194.4792,1189.4144,1200.0,1200.0,1235.5684,1200.0,1249.7399,1082.5066,1259.4586,1188.8329,1200.0,1980-02-08,Test # 873
1200.0,1200.0,1183.1001,1189.4144,1200.0,1200.0,1235.5684,1200.0,1261.119,1082.5066,1259.4586,1188.8329,1200.0,1980-02-15,Test # 874
1200.0,1200.0,1183.1001,1189.4144,1200.0,1200.0,1232.7837,1200.0,1261.119,1085.2913,1259.4586,1188.8329,1200.0,1980-02-22,Test # 875
1200.0,1200.0,1183.1001,1198.4746,1200.0,1200.0,1232.7837,1200.0,1261.119,1085.2913,1259.4586,1179.7727,1200.0,1980-03-02,Test # 876
1200.0,1200.0,1183.1001,1198.4746,1200.0,1200.0,1230.1664,1200.0,1261.119,1087.9086,1259.4586,1179.7727,1200.0,1980-03-05,Test # 877
1200.0,1200.0,1183.1001,1195.8812,1200.0,1200.0,1230.1664,1200.0,1261.119,1087.9086,1259.4586,1182.3661,1200.0,1980-03-06,Test # 878
1200.0,1200.0,1183.1001,1193.445,1200.0,1200.0,1230.1664,1200.0,1261.119,1087.9086,1259.4586,1184.8023,1200.0,1980-03-18,Test # 879
1200.0,1200.0,1183.1001,1193.445,1200.0,1200.0,1244.2266,1200.0,1247.0588,1087.9086,1259.4586,1184.8023,1200.0,1980-06-05,Test # 880
1200.0,1200.0,1183.1001,1193.445,1200.0,1200.0,1246.3358,1200.0,1244.9496,1087.9086,1259.4586,1184.8023,1200.0,1980-06-19,Test # 881
1200.0,1200.0,1183.1001,1193.445,1200.0,1200.0,1248.3148,1200.0,1242.9706,1087.9086,1259.4586,1184.8023,1200.0,1980-07-10,Test # 882
1200.0,1200.0,1183.1001,1193.445,1200.0,1200.0,1250.1712,1200.0,1241.1142,1087.9086,1259.4586,1184.8023,1200.0,1980-07-24,Test # 883
1200.0,1200.0,1183.1001,1193.445,1200.0,1200.0,1251.9121,1200.0,1239.3733,1087.9086,1259.4586,1184.8023,1200.0,1980-08-07,Test # 884
1200.0,1200.0,1183.1001,1193.445,1200.0,1200.0,1251.9121,1200.0,1235.7257,1087.9086,1259.4586,1188.4499,1200.0,1980-09-02,Test # 885
1200.0,1200.0,1183.1001,1193.2682,1200.0,1200.0,1252.0889,1200.0,1235.7257,1087.9086,1259.4586,1188.4499,1200.0,1980-11-24,Test # 886
1200.0,1200.0,1183.1001,1193.2682,1200.0,1200.0,1252.0889,1200.0,1235.7257,1081.7047,1259.4586,1194.6538,1200.0,1980-11-28,Test # 887
1200.0,1200.0,1183.1001,1182.0027,1200.0,1200.0,1263.3544,1200.0,1235.7257,1081.7047,1259.4586,1194.6538,1200.0,1980-12-08,Test # 888
1200.0,1200.0,1183.1001,1182.0027,1200.0,1200.0,1263.3544,1200.0,1235.7257,1075.815,1259.4586,1200.5435,1200.0,1980-12-12,Test # 889
1200.0,1200.0,1183.1001,1182.5566,1200.0,1200.0,1262.8005,1200.0,1235.7257,1075.815,1259.4586,1200.5435,1200.0,1980-12-22,Test # 890
1200.0,1200.0,1183.1001,1182.5566,1200.0,1200.0,1262.8005,1200.0,1235.7257,1081.314,1259.4586,1195.0445,1200.0,1980-12-26,Test # 891
1200.0,1200.0,1183.1001,1183.0752,1200.0,1200.0,1262.2819,1200.0,1235.7257,1081.314,1259.4586,1195.0445,1200.0,1981-01-04,Test # 892
1200.0,1200.0,1174.3885,1183.0752,1200.0,1200.0,1262.2819,1200.0,1235.7257,1081.314,1259.4586,1203.7561,1200.0,1981-01-02,Test # 893
1200.0,1200.0,1177.3017,1183.0752,1200.0,1200.0,1262.2819,1200.0,1235.7257,1081.314,1259.4586,1200.8429,1200.0,1981-01-23,Test # 894
1200.0,1200.0,1191.1408,1183.0752,1200.0,1200.0,1262.2819,1200.0,1235.7257,1081.314,1259.4586,1187.0038,1200.0,1981-02-07,Test # 895
1200.0,1200.0,1191.1408,1183.0752,1200.0,1200.0,1270.5526,1200.0,1227.455,1081.314,1259.4586,1187.0038,1200.0,1981-02-13,Test # 896
1200.0,1200.0,1178.5851,1183.0752,1200.0,1200.0,1270.5526,1200.0,1227.455,1093.8697,1259.4586,1187.0038,1200.0,1981-02-21,Test # 897
1200.0,1200.0,1177.9241,1183.0752,1200.0,1200.0,1270.5526,1200.0,1227.455,1094.5307,1259.4586,1187.0038,1200.0,1981-03-06,Test # 898
1200.0,1200.0,1177.3052,1183.0752,1200.0,1200.0,1270.5526,1200.0,1227.455,1095.1496,1259.4586,1187.0038,1200.0,1981-03-13,Test # 899
1200.0,1200.0,1177.3052,1183.0752,1200.0,1200.0,1278.3354,1200.0,1219.6722,1095.1496,1259.4586,1187.0038,1200.0,1981-03-13,Test # 900
1200.0,1200.0,1177.3052,1183.0752,1200.0,1200.0,1274.5716,1200.0,1223.436,1095.1496,1259.4586,1187.0038,1200.0,1981-04-01,Test # 901
1200.0,1200.0,1177.3052,1183.0752,1200.0,1200.0,1271.0222,1200.0,1226.9854,1095.1496,1259.4586,1187.0038,1200.0,1981-04-10,Test # 902
1200.0,1200.0,1177.3052,1183.0752,1200.0,1200.0,1271.0222,1200.0,1212.6591,1095.1496,1259.4586,1201.3301,1200.0,1981-06-18,Test # 903
1200.0,1200.0,1177.3052,1183.0752,1200.0,1200.0,1271.0222,1200.0,1210.2895,1095.1496,1259.4586,1203.6997,1200.0,1981-07-02,Test # 904
1200.0,1200.0,1177.3052,1183.0752,1200.0,1200.0,1271.0222,1200.0,1219.1648,1095.1496,1259.4586,1194.8244,1200.0,1981-07-16,Test # 905
1200.0,1200.0,1177.3052,1183.0752,1200.0,1200.0,1271.0222,1200.0,1227.5018,1095.1496,1259.4586,1186.4874,1200.0,1981-08-02,Test # 906
1200.0,1200.0,1177.3052,1183.0752,1200.0,1200.0,1271.0222,1200.0,1235.3453,1095.1496,1259.4586,1178.6439,1200.0,1981-08-13,Test # 907
1200.0,1200.0,1177.3052,1183.0752,1200.0,1200.0,1271.0222,1200.0,1231.6371,1095.1496,1259.4586,1182.3521,1200.0,1981-09-01,Test # 908
1200.0,1200.0,1177.3052,1173.9747,1200.0,1200.0,1271.0222,1200.0,1231.6371,1095.1496,1259.4586,1191.4526,1200.0,1981-11-13,Test # 909
1200.0,1200.0,1177.3052,1165.4311,1200.0,1200.0,1271.0222,1200.0,1231.6371,1095.1496,1259.4586,1199.9962,1200.0,1981-12-01,Test # 910
1200.0,1200.0,1188.0964,1165.4311,1200.0,1200.0,1271.0222,1200.0,1220.8459,1095.1496,1259.4586,1199.9962,1200.0,1981-12-01,Test # 911
1200.0,1200.0,1187.1007,1165.4311,1200.0,1200.0,1271.0222,1200.0,1221.8416,1095.1496,1259.4586,1199.9962,1200.0,1981-12-09,Test # 912
1200.0,1200.0,1187.1007,1179.5982,1200.0,1200.0,1271.0222,1200.0,1221.8416,1095.1496,1259.4586,1185.8291,1200.0,1981-12-11,Test # 913
1200.0,1200.0,1186.1681,1179.5982,1200.0,1200.0,1271.0222,1200.0,1222.7742,1095.1496,1259.4586,1185.8291,1200.0,1981-12-23,Test # 914
1200.0,1200.0,1186.1681,1179.5982,1200.0,1200.0,1259.246,1200.0,1222.7742,1095.1496,1259.4586,1197.6053,1200.0,1981-12-26,Test # 915
1200.0,1200.0,1185.2947,1179.5982,1200.0,1200.0,1259.246,1200.0,1223.6476,1095.1496,1259.4586,1197.6053,1200.0,1982-01-01,Test # 916
1200.0,1200.0,1185.2947,1179.5982,1200.0,1200.0,1259.3214,1200.0,1223.6476,1095.1496,1259.4586,1197.5299,1200.0,1982-01-02,Test # 917
1200.0,1200.0,1184.4768,1179.5982,1200.0,1200.0,1259.3214,1200.0,1224.4655,1095.1496,1259.4586,1197.5299,1200.0,1982-01-13,Test # 918
1200.0,1200.0,1184.4768,1179.5982,1200.0,1200.0,1270.492,1200.0,1224.4655,1095.1496,1259.4586,1186.3593,1200.0,1982-02-03,Test # 919
1200.0,1200.0,1183.7109,1179.5982,1200.0,1200.0,1270.492,1200.0,1225.2314,1095.1496,1259.4586,1186.3593,1200.0,1982-02-04,Test # 920
1200.0,1200.0,1183.7109,1179.5982,1200.0,1187.6665,1270.492,1200.0,1237.5649,1095.1496,1259.4586,1186.3593,1200.0,1982-02-17,Test # 921
1200.0,1200.0,1183.7109,1179.5982,1200.0,1187.6665,1270.492,1200.0,1237.5649,1096.0171,1259.4586,1185.4918,1200.0,1982-03-02,Test # 922
1200.0,1200.0,1183.7109,1188.9266,1200.0,1178.3381,1270.492,1200.0,1237.5649,1096.0171,1259.4586,1185.4918,1200.0,1982-03-05,Test # 923
1200.0,1200.0,1183.7109,1188.9266,1200.0,1178.3381,1270.492,1200.0,1237.5649,1107.9295,1259.4586,1173.5794,1200.0,1982-03-12,Test # 924
1200.0,1200.0,1183.7109,1186.5796,1200.0,1180.6851,1270.492,1200.0,1237.5649,1107.9295,1259.4586,1173.5794,1200.0,1982-03-14,Test # 925
1200.0,1200.0,1183.7109,1186.5796,1200.0,1180.6851,1270.492,1200.0,1237.5649,1096.8822,1259.4586,1184.6267,1200.0,1982-03-19,Test # 926
1200.0,1200.0,1183.7109,1195.4762,1200.0,1171.7885,1270.492,1200.0,1237.5649,1096.8822,1259.4586,1184.6267,1200.0,1982-03-22,Test # 927
1200.0,1200.0,1176.2381,1195.4762,1200.0,1171.7885,1270.492,1200.0,1245.0377,1096.8822,1259.4586,1184.6267,1200.0,1982-06-10,Test # 928
1200.0,1200.0,1180.2856,1195.4762,1200.0,1171.7885,1270.492,1200.0,1240.9902,1096.8822,1259.4586,1184.6267,1200.0,1982-06-24,Test # 929
1200.0,1200.0,1184.107,1195.4762,1200.0,1171.7885,1270.492,1200.0,1237.1688,1096.8822,1259.4586,1184.6267,1200.0,1982-07-08,Test # 930
1200.0,1200.0,1184.107,1187.6525,1200.0,1171.7885,1270.492,1200.0,1244.9925,1096.8822,1259.4586,1184.6267,1200.0,1982-08-01,Test # 931
1200.0,1200.0,1184.107,1202.4788,1200.0,1171.7885,1270.492,1200.0,1230.1662,1096.8822,1259.4586,1184.6267,1200.0,1982-08-12,Test # 932
1200.0,1200.0,1184.107,1194.2419,1200.0,1171.7885,1270.492,1200.0,1238.4031,1096.8822,1259.4586,1184.6267,1200.0,1982-08-26,Test # 933
1200.0,1200.0,1181.7072,1194.2419,1200.0,1174.1883,1270.492,1200.0,1238.4031,1096.8822,1259.4586,1184.6267,1200.0,1982-09-17,Test # 934
1200.0,1200.0,1181.7072,1203.0246,1200.0,1174.1883,1270.492,1200.0,1238.4031,1096.8822,1259.4586,1175.844,1200.0,1982-09-22,Test # 935
1200.0,1200.0,1181.7072,1211.2766,1200.0,1174.1883,1270.492,1200.0,1238.4031,1096.8822,1259.4586,1167.592,1200.0,1982-10-05,Test # 936
1200.0,1200.0,1181.7072,1219.0423,1200.0,1174.1883,1270.492,1200.0,1238.4031,1096.8822,1259.4586,1159.8263,1200.0,1982-10-14,Test # 937
1200.0,1200.0,1181.7072,1219.0423,1200.0,1174.1883,1270.492,1200.0,1237.9377,1096.8822,1259.4586,1160.2917,1200.0,1982-11-12,Test # 938
1200.0,1200.0,1181.7072,1219.0423,1200.0,1174.1883,1270.492,1200.0,1226.402,1096.8822,1259.4586,1171.8274,1200.0,1982-12-01,Test # 939
1200.0,1200.0,1181.7072,1219.0423,1200.0,1174.1883,1270.492,1200.0,1215.6031,1096.8822,1259.4586,1182.6263,1200.0,1982-12-10,Test # 940
1200.0,1200.0,1184.8559,1215.8936,1200.0,1174.1883,1270.492,1200.0,1215.6031,1096.8822,1259.4586,1182.6263,1200.0,1982-12-10,Test # 941
1200.0,1200.0,1176.7187,1224.0308,1200.0,1174.1883,1270.492,1200.0,1215.6031,1096.8822,1259.4586,1182.6263,1200.0,1982-12-23,Test # 942
1200.0,1200.0,1176.7187,1224.0308,1200.0,1174.1883,1270.492,1200.0,1227.6916,1096.8822,1259.4586,1170.5378,1200.0,1982-12-26,Test # 943
1200.0,1200.0,1176.7187,1224.0308,1200.0,1174.1883,1270.492,1200.0,1227.9103,1096.8822,1259.4586,1170.3191,1200.0,1983-01-02,Test # 944
1200.0,1200.0,1169.0581,1231.6914,1200.0,1174.1883,1270.492,1200.0,1227.9103,1096.8822,1259.4586,1170.3191,1200.0,1983-01-03,Test # 945
1200.0,1200.0,1161.8337,1238.9158,1200.0,1174.1883,1270.492,1200.0,1227.9103,1096.8822,1259.4586,1170.3191,1200.0,1983-01-14,Test # 946
1200.0,1200.0,1166.1086,1234.6409,1200.0,1174.1883,1270.492,1200.0,1227.9103,1096.8822,1259.4586,1170.3191,1200.0,1983-01-23,Test # 947
1200.0,1200.0,1170.1487,1230.6008,1200.0,1174.1883,1270.492,1200.0,1227.9103,1096.8822,1259.4586,1170.3191,1200.0,1983-02-04,Test # 948
1200.0,1200.0,1163.9397,1230.6008,1200.0,1174.1883,1276.701,1200.0,1227.9103,1096.8822,1259.4586,1170.3191,1200.0,1983-02-23,Test # 949
1200.0,1200.0,1163.9397,1230.6008,1200.0,1162.6634,1276.701,1200.0,1227.9103,1108.4071,1259.4586,1170.3191,1200.0,1983-03-04,Test # 950
1200.0,1200.0,1163.9397,1230.6008,1200.0,1151.8746,1276.701,1200.0,1227.9103,1119.1959,1259.4586,1170.3191,1200.0,1983-03-11,Test # 951
1200.0,1200.0,1169.1454,1230.6008,1200.0,1151.8746,1271.4953,1200.0,1227.9103,1119.1959,1259.4586,1170.3191,1200.0,1983-03-11,Test # 952
1200.0,1200.0,1174.088,1230.6008,1200.0,1151.8746,1266.5527,1200.0,1227.9103,1119.1959,1259.4586,1170.3191,1200.0,1983-04-05,Test # 953
1200.0,1200.0,1167.6742,1230.6008,1200.0,1151.8746,1272.9665,1200.0,1227.9103,1119.1959,1259.4586,1170.3191,1200.0,1983-04-15,Test # 954
1200.0,1200.0,1167.6742,1230.6008,1200.0,1139.3275,1272.9665,1200.0,1227.9103,1119.1959,1259.4586,1182.8662,1200.0,1983-04-22,Test # 955
1200.0,1200.0,1172.6919,1230.6008,1200.0,1139.3275,1267.9488,1200.0,1227.9103,1119.1959,1259.4586,1182.8662,1200.0,1983-05-03,Test # 956
1200.0,1200.0,1172.6919,1230.6008,1200.0,1139.3275,1267.9488,1200.0,1233.906,1113.2002,1259.4586,1182.8662,1200.0,1983-07-14,Test # 957
1200.0,1200.0,1172.6919,1230.6008,1200.0,1139.3275,1267.9488,1200.0,1217.4045,1129.7017,1259.4586,1182.8662,1200.0,1983-08-01,Test # 958
1200.0,1200.0,1172.6919,1230.6008,1200.0,1139.3275,1267.9488,1200.0,1223.944,1123.1622,1259.4586,1182.8662,1200.0,1983-08-11,Test # 959
1200.0,1200.0,1172.6919,1230.6008,1200.0,1139.3275,1267.9488,1200.0,1230.1417,1116.9645,1259.4586,1182.8662,1200.0,1983-08-25,Test # 960
1200.0,1200.0,1172.4973,1230.7954,1200.0,1139.3275,1267.9488,1200.0,1230.1417,1116.9645,1259.4586,1182.8662,1200.0,1983-09-14,Test # 961
1200.0,1200.0,1172.3151,1230.9776,1200.0,1139.3275,1267.9488,1200.0,1230.1417,1116.9645,1259.4586,1182.8662,1200.0,1983-09-24,Test # 962
